catalog_id,catalog_title,official_title,catalog_region,catalog_edition,content_type,role,current_value,recommended_company,confidence,evidence_scope,recommended_action,evidence_summary,source_1,source_2,classification,previous_value,company_slugs,company_display_names,resolved_evidence_urls,evidence_catalog_ids,stale_reason,reviewed_at,review_batch
ps4-hitman-the-complete-first-season,Hitman: The Complete First Season,Hitman: The Complete First Season,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Square Enix,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Square Enix.,https://ioi.dk/hitman,,ADD,,square-enix,Square Enix,https://ioi.dk/hitman,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hitman-the-complete-first-season-not-for-resale,Hitman: The Complete First Season [Not For Resale],Hitman: The Complete First Season [Not For Resale],PAL España,standard,PROMO_COPY,DEVELOPER,,IO Interactive,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: IO Interactive.,https://ioi.dk/hitman,,ADD,,io-interactive,IO Interactive,https://ioi.dk/hitman,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hitman-the-complete-first-season-not-for-resale,Hitman: The Complete First Season [Not For Resale],Hitman: The Complete First Season [Not For Resale],PAL España,standard,PROMO_COPY,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Square Enix,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Square Enix.,https://ioi.dk/hitman,,ADD,,square-enix,Square Enix,https://ioi.dk/hitman,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hollow-knight-collector-s-edition,Hollow Knight Collector´s Edition,Hollow Knight Collector´s Edition,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Team Cherry,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Team Cherry.,https://www.hollowknight.com/,,ADD,,team-cherry,Team Cherry,https://www.hollowknight.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hollow-knight-collector-s-edition,Hollow Knight Collector´s Edition,Hollow Knight Collector´s Edition,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Fangamer,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Fangamer.,https://www.hollowknight.com/,,ADD,,fangamer,Fangamer,https://www.hollowknight.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-home-sweet-home,Home Sweet Home,Home Sweet Home,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Mastiff,HIGH,DIGITAL_PS4_EU | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE.",https://gamesdb.launchbox-app.com/games/details/211406,https://store.playstation.com/es-es/product/EP1059-CUSA14950_00-HOMESWEETHOME0EU,ADD,,mastiff,Mastiff,https://gamesdb.launchbox-app.com/games/details/211406 | https://store.playstation.com/es-es/product/EP1059-CUSA14950_00-HOMESWEETHOME0EU,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-horse-club-adventures,Horse Club Adventures,Horse Club Adventures,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Wild River Games,HIGH,DIGITAL_PS4_EU | GAME_WORK,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: PLAYSTATION_STORE, STEAM.",https://store.playstation.com/es-es/product/EP8218-CUSA20580_00-HORSECLUBADV01EU,https://store.steampowered.com/app/1518820,ADD,,wild-river-games,Wild River Games,https://store.playstation.com/es-es/product/EP8218-CUSA20580_00-HORSECLUBADV01EU | https://store.steampowered.com/app/1518820,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-horse-club-adventures-2-hazelwood-stories,Horse Club Adventures 2: Hazelwood Stories,Horse Club Adventures 2: Hazelwood Stories,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Wild River Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Wild River Games.,https://www.wildriver.games/,,ADD,,wild-river-games,Wild River Games,https://www.wildriver.games/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-horse-tales-emerald-valley-ranch-limited-edition,Horse Tales: Emerald Valley Ranch [Limited Edition],Horse Tales: Emerald Valley Ranch [Limited Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Microids,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/475755,https://store.steampowered.com/app/1474740,ADD,,microids,Microids,https://gamesdb.launchbox-app.com/games/details/475755 | https://store.steampowered.com/app/1474740,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hotline-miami-collection,Hotline Miami Collection,Hotline Miami Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,Dennaton Games,Dennaton Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Dennaton Games.,https://www.devolverdigital.com/games/hotline-miami-collection,,CONFIRM,Dennaton Games,dennaton-games,Dennaton Games,https://www.devolverdigital.com/games/hotline-miami-collection,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hotline-miami-collection,Hotline Miami Collection,Hotline Miami Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Devolver Digital,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Devolver Digital.,https://www.devolverdigital.com/games/hotline-miami-collection,,ADD,,devolver-digital,Devolver Digital,https://www.devolverdigital.com/games/hotline-miami-collection,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-house-flipper-pets-edition,House Flipper: Pets Edition,House Flipper: Pets Edition,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Merge Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Merge Games.,https://houseflippergame.com/,,ADD,,merge-games,Merge Games,https://houseflippergame.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-human-fall-flat-dream-collection,Human Fall Flat [Dream Collection],Human Fall Flat [Dream Collection],PAL España,standard,BUNDLE_OR_MULTI_PRODUCT,DEVELOPER,,No Brakes Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: No Brakes Games.,https://www.curvegames.com/games/human-fall-flat/,,ADD,,no-brakes-games,No Brakes Games,https://www.curvegames.com/games/human-fall-flat/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-human-fall-flat-dream-collection,Human Fall Flat [Dream Collection],Human Fall Flat [Dream Collection],PAL España,standard,BUNDLE_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Curve Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Curve Games.,https://www.curvegames.com/games/human-fall-flat/,,ADD,,curve-digital,Curve Digital,https://www.curvegames.com/games/human-fall-flat/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hunt-showdow,Hunt : Showdow,Hunt : Showdow,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Crytek,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Crytek.,https://www.huntshowdown.com/,,ADD,,crytek,Crytek,https://www.huntshowdown.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hunt-showdow,Hunt : Showdow,Hunt : Showdow,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Crytek,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Crytek.,https://www.huntshowdown.com/,,ADD,,crytek,Crytek,https://www.huntshowdown.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hunting-simulator,Hunting Simulator,Hunting Simulator,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Nacon,HIGH,DIGITAL_PS4_EU | GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/447564,https://store.playstation.com/es-es/product/EP4008-CUSA07164_00-HUNTINGSIMULATOR,ADD,,nacon,Nacon,https://gamesdb.launchbox-app.com/games/details/447564 | https://store.playstation.com/es-es/product/EP4008-CUSA07164_00-HUNTINGSIMULATOR,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hustle-kings,Hustle Kings,Hustle Kings,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,Sony Computer Entertainment,Sony Interactive Entertainment,HIGH,DIGITAL_PS4_EU | GAME_WORK,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: PLAYSTATION_STORE, WIKIDATA.",https://store.playstation.com/es-es/product/EP9000-CUSA00245_00-UHUSTLEKIN000001,https://www.wikidata.org/entity/Q5949982,REPLACE,Sony Computer Entertainment,sony-interactive-entertainment,Sony Interactive Entertainment,https://store.playstation.com/es-es/product/EP9000-CUSA00245_00-UHUSTLEKIN000001 | https://www.wikidata.org/entity/Q5949982,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hyperdimension-neptunia-re;birth-triple-pack,Hyperdimension Neptunia Re;Birth Triple Pack,Hyperdimension Neptunia Re;Birth Triple Pack,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,,Compile Heart,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Compile Heart.,https://www.reef-entertainment.com/,,ADD,,compile-heart,Compile Heart,https://www.reef-entertainment.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hyperdimension-neptunia-re;birth-triple-pack,Hyperdimension Neptunia Re;Birth Triple Pack,Hyperdimension Neptunia Re;Birth Triple Pack,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Reef Entertainment,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Reef Entertainment.,https://www.reef-entertainment.com/,,ADD,,reef-entertainment,Reef Entertainment,https://www.reef-entertainment.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hyperdimension-neptunia-re;birth1&#43;,Hyperdimension Neptunia Re;Birth1+,Hyperdimension Neptunia Re;Birth1+,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,Idea Factory,Idea Factory International,HIGH,GAME_WORK | SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: STEAM, VERIFIED_PAL_SIBLING.",https://store.steampowered.com/app/282900,,REPLACE,Idea Factory,idea-factory-international,Idea Factory International,https://store.steampowered.com/app/282900,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hyperdimension-neptunia-re;birth2-sisters-generation,Hyperdimension Neptunia Re;Birth2: Sisters Generation,Hyperdimension Neptunia Re;Birth2: Sisters Generation,PAL España,standard,GAME_OR_UNKNOWN,DIGITAL_PUBLISHER,Idea Factory,Reef Entertainment,HIGH,DIGITAL_PS4_EU,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: PLAYSTATION_STORE.,https://store.playstation.com/es-es/product/EP4060-CUSA54118_00-NEPTUNEREBIRTH02,,REPLACE,Idea Factory,reef-entertainment,Reef Entertainment,https://store.playstation.com/es-es/product/EP4060-CUSA54118_00-NEPTUNEREBIRTH02,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-hyperdimension-neptunia-re;birth3-v-generation,Hyperdimension Neptunia Re;Birth3: V Generation,Hyperdimension Neptunia Re;Birth3: V Generation,PAL España,standard,GAME_OR_UNKNOWN,DIGITAL_PUBLISHER,Idea Factory,Reef Entertainment,HIGH,DIGITAL_PS4_EU,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: PLAYSTATION_STORE.,https://store.playstation.com/es-es/product/EP4060-CUSA54120_00-NEPTUNEREBIRTH03,,REPLACE,Idea Factory,reef-entertainment,Reef Entertainment,https://store.playstation.com/es-es/product/EP4060-CUSA54120_00-NEPTUNEREBIRTH03,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-ikai,IKAI,IKAI,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,PM Studios,HIGH,DIGITAL_PS4_EU | GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE, STEAM.",https://gamesdb.launchbox-app.com/games/details/447566,https://store.playstation.com/es-es/product/EP2011-CUSA32302_00-4102876612740274,ADD,,pm-studios,PM Studios,https://gamesdb.launchbox-app.com/games/details/447566 | https://store.playstation.com/es-es/product/EP2011-CUSA32302_00-4102876612740274,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-inescapable-no-rules-no-rescue,"Inescapable: No Rules, No Rescue","Inescapable: No Rules, No Rescue",PAL España,standard,GAME_OR_UNKNOWN,DIGITAL_PUBLISHER,,Aksys Games Localization Inc.,HIGH,DIGITAL_PS4_EU,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: PLAYSTATION_STORE.,https://store.playstation.com/es-es/product/EP1024-CUSA38233_00-INESCAPABLE00000,,ADD,,aksys-games-localization,Aksys Games Localization,https://store.playstation.com/es-es/product/EP1024-CUSA38233_00-INESCAPABLE00000,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-infinite-beyond-the-mind-limited-olga-edition-29-99,"Infinite - Beyond the Mind - Limited Olga Edition 29,99","Infinite - Beyond the Mind - Limited Olga Edition 29,99",PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Emilie Coyo,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Emilie Coyo.,https://www.strictlylimitedgames.com/,,ADD,,emilie-coyo,Emilie Coyo,https://www.strictlylimitedgames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-infinite-beyond-the-mind-limited-olga-edition-29-99,"Infinite - Beyond the Mind - Limited Olga Edition 29,99","Infinite - Beyond the Mind - Limited Olga Edition 29,99",PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Strictly Limited Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Strictly Limited Games.,https://www.strictlylimitedgames.com/,,ADD,,strictly-limited-games,Strictly Limited Games,https://www.strictlylimitedgames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-infinite-beyond-the-mind-limited-tanya-edition-29-99,"Infinite - Beyond the Mind - Limited Tanya Edition 29,99","Infinite - Beyond the Mind - Limited Tanya Edition 29,99",PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Emilie Coyo,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Emilie Coyo.,https://www.strictlylimitedgames.com/,,ADD,,emilie-coyo,Emilie Coyo,https://www.strictlylimitedgames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-infinite-beyond-the-mind-limited-tanya-edition-29-99,"Infinite - Beyond the Mind - Limited Tanya Edition 29,99","Infinite - Beyond the Mind - Limited Tanya Edition 29,99",PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Strictly Limited Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Strictly Limited Games.,https://www.strictlylimitedgames.com/,,ADD,,strictly-limited-games,Strictly Limited Games,https://www.strictlylimitedgames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-injustice-2-fight-bundle,Injustice 2 [Fight Bundle],Injustice 2 [Fight Bundle],PAL España,standard,BUNDLE_OR_MULTI_PRODUCT,DEVELOPER,,NetherRealm Studios,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: NetherRealm Studios.,https://www.injustice.com/,,ADD,,netherrealm-studios,NetherRealm Studios,https://www.injustice.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-injustice-2-fight-bundle,Injustice 2 [Fight Bundle],Injustice 2 [Fight Bundle],PAL España,standard,BUNDLE_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Warner Bros. Interactive Entertainment,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Warner Bros. Interactive Entertainment.,https://www.injustice.com/,,ADD,,warner-bros-interactive-entertainment,Warner Bros. Interactive Entertainment,https://www.injustice.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-inked,Inked,Inked,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Somnium Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Somnium Games.,https://store.steampowered.com/app/690120/Inked_A_Tale_of_Love/,,ADD,,somnium-games,Somnium Games,https://store.steampowered.com/app/690120/Inked_A_Tale_of_Love/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-inked,Inked,Inked,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Starbreeze Publishing,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Starbreeze Publishing.,https://store.steampowered.com/app/690120/Inked_A_Tale_of_Love/,,ADD,,starbreeze-publishing,Starbreeze Publishing,https://store.steampowered.com/app/690120/Inked_A_Tale_of_Love/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-inpatient,Inpatient,Inpatient,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Supermassive Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Supermassive Games.,https://www.playstation.com/en-gb/games/the-inpatient/,,ADD,,supermassive-games,SuperMassive Games Ltd.,https://www.playstation.com/en-gb/games/the-inpatient/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-inpatient,Inpatient,Inpatient,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Sony Interactive Entertainment,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Sony Interactive Entertainment.,https://www.playstation.com/en-gb/games/the-inpatient/,,ADD,,sony-interactive-entertainment,Sony Interactive Entertainment,https://www.playstation.com/en-gb/games/the-inpatient/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-inside-&amp;-limbo-double-pack,Inside & Limbo Double Pack,Inside & Limbo Double Pack,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,,Playdead,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Playdead.,https://playdead.com/games/,,ADD,,playdead,Playdead,https://playdead.com/games/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-inspector-gadget-mad-time-party,Inspector Gadget: Mad Time Party,Inspector Gadget: Mad Time Party,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Microids,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/473348,https://store.steampowered.com/app/2409500,ADD,,microids,Microids,https://gamesdb.launchbox-app.com/games/details/473348 | https://store.steampowered.com/app/2409500,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-irem-collection-volume-1,Irem Collection Volume 1,Irem Collection Volume 1,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,Irem,Ratalaika Games,HIGH,EXACT_COLLECTION_OR_EDITION,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Ratalaika Games.,https://www.gematsu.com/2023/04/irem-collection-volume-1-announced-for-ps5-xbox-series-ps4-xbox-one-and-switch,https://www.ps4blog.net/2024/11/nintendo-switch-irem-collection-volume-2-review/,REPLACE,Irem,ratalaika-games,Ratalaika Games,https://www.gematsu.com/2023/04/irem-collection-volume-1-announced-for-ps5-xbox-series-ps4-xbox-one-and-switch | https://www.ps4blog.net/2024/11/nintendo-switch-irem-collection-volume-2-review/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
